Time,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_ot,T_c
23.295917749404907,24.25,24.125,24.3125,24.6875,24.9375,26.75,26.0,24.375,24.3125,24.125,24.1875,24.25,24.1875,24.5,24.8125,24.0,6.8125
24.111593008041382,24.25,24.125,24.375,24.75,25.0,26.875,26.125,24.4375,24.3125,24.125,24.1875,24.3125,24.1875,24.5625,24.875,24.0,6.1875
24.929501056671143,24.25,24.125,24.3125,24.8125,25.125,27.0625,26.3125,24.5,24.375,24.0625,24.1875,24.3125,24.1875,24.6875,25.0,24.0,5.625
25.74528479576111,24.1875,24.1875,24.375,24.875,25.25,27.25,26.4375,24.5625,24.375,24.125,24.1875,24.3125,24.25,24.6875,25.0625,24.0,5.0625
26.56098198890686,24.25,24.1875,24.375,25.0,25.3125,27.375,26.5625,24.625,24.375,24.125,24.1875,24.3125,24.25,24.75,25.1875,24.0,4.5625
27.376662731170654,24.25,24.125,24.375,25.0625,25.4375,27.5625,26.6875,24.625,24.375,24.125,24.1875,24.3125,24.3125,24.875,25.25,24.0,4.125
28.193488359451294,24.25,24.1875,24.4375,25.125,25.5,27.6875,26.8125,24.6875,24.375,24.125,24.1875,24.3125,24.3125,24.9375,25.3125,24.0,3.75
29.009084463119507,24.25,24.1875,24.4375,25.1875,25.625,27.875,26.9375,24.75,24.4375,24.125,24.1875,24.3125,24.375,25.0,25.4375,24.0,3.4375
29.82611083984375,24.25,24.1875,24.5,25.3125,25.75,28.0,27.0625,24.8125,24.4375,24.125,24.1875,24.3125,24.375,25.0625,25.5625,24.0,3.1875
30.64172601699829,24.25,24.1875,24.5,25.4375,25.8125,28.125,27.1875,24.8125,24.4375,24.125,24.1875,24.375,24.4375,25.1875,25.625,24.0,2.9375
31.4610013961792,24.25,24.1875,24.5625,25.5,25.9375,28.25,27.3125,24.875,24.4375,24.125,24.1875,24.375,24.5,25.25,25.75,24.0,2.75
32.27935242652893,24.25,24.1875,24.5625,25.5625,26.0,28.375,27.4375,24.9375,24.5,24.125,24.25,24.375,24.5,25.3125,25.875,24.0,2.5625
33.09751296043396,24.25,24.25,24.625,25.6875,26.125,28.5,27.5625,25.0,24.5,24.125,24.25,24.375,24.5625,25.375,25.9375,24.0,2.375
33.91627311706543,24.25,24.25,24.625,25.75,26.25,28.625,27.6875,25.0625,24.5,24.125,24.25,24.4375,24.625,25.5,26.0625,24.0,2.25
34.734983921051025,24.25,24.25,24.6875,25.875,26.3125,28.8125,27.8125,25.0625,24.5625,24.125,24.25,24.4375,24.625,25.5625,26.125,24.0,2.125
35.55330276489258,24.3125,24.25,24.6875,25.9375,26.4375,28.875,27.875,25.125,24.5625,24.125,24.25,24.4375,24.6875,25.6875,26.25,24.0,2.0625
36.371636152267456,24.3125,24.3125,24.75,26.0,26.5625,29.0,28.0,25.1875,24.5625,24.125,24.25,24.4375,24.75,25.75,26.3125,24.0,2.0
37.180835247039795,24.3125,24.3125,24.8125,26.125,26.625,29.1875,28.125,25.25,24.625,24.125,24.25,24.5,24.8125,25.8125,26.4375,24.0,2.1875
37.999348163604736,24.3125,24.3125,24.8125,26.25,26.75,29.25,28.25,25.3125,24.625,24.125,24.25,24.5,24.8125,25.9375,26.5,24.0,2.4375
38.814547538757324,24.3125,24.3125,24.875,26.3125,26.8125,29.375,28.3125,25.375,24.6875,24.1875,24.25,24.5625,24.875,26.0,26.625,24.0,2.625
39.63298487663269,24.3125,24.375,24.9375,26.4375,26.9375,29.5,28.4375,25.4375,24.6875,24.1875,24.3125,24.5625,24.9375,26.0625,26.75,24.0,2.75
40.45133638381958,24.3125,24.375,24.9375,26.5,27.0625,29.625,28.5625,25.5,24.6875,24.1875,24.3125,24.625,25.0,26.1875,26.8125,24.0,2.875
41.26577091217041,24.3125,24.375,25.0,26.625,27.125,29.75,28.6875,25.5625,24.75,24.1875,24.25,24.625,25.0625,26.25,26.875,24.0,3.0
42.08556342124939,24.3125,24.4375,25.0,26.6875,27.25,29.875,28.75,25.625,24.75,24.1875,24.3125,24.625,25.125,26.3125,27.0,24.0,3.125
42.90149521827698,24.3125,24.4375,25.0625,26.8125,27.3125,30.0,28.875,25.6875,24.75,24.1875,24.3125,24.6875,25.125,26.4375,27.0625,24.0,3.25
43.71731972694397,24.3125,24.4375,25.125,26.875,27.4375,30.125,29.0,25.75,24.8125,24.1875,24.3125,24.6875,25.1875,26.5,27.1875,24.0,3.375
44.534122467041016,24.375,24.4375,25.1875,26.9375,27.5625,30.25,29.0625,25.75,24.8125,24.25,24.3125,24.75,25.25,26.5625,27.25,24.0,3.375
45.3499436378479,24.375,24.5,25.1875,27.0625,27.625,30.375,29.1875,25.8125,24.875,24.1875,24.375,24.75,25.3125,26.6875,27.375,24.0,3.5
46.16651439666748,24.375,24.5625,25.25,27.1875,27.75,30.5,29.25,25.875,24.9375,24.25,24.375,24.8125,25.3125,26.75,27.4375,24.0,3.5625
46.98269438743591,24.375,24.5625,25.25,27.25,27.8125,30.625,29.4375,25.9375,24.9375,24.25,24.375,24.8125,25.4375,26.8125,27.5625,24.0,3.625
47.79921078681946,24.4375,24.5625,25.3125,27.3125,27.9375,30.75,29.5,26.0,25.0,24.25,24.4375,24.875,25.4375,26.9375,27.625,24.0,3.6875
48.61550331115723,24.375,24.5625,25.375,27.4375,28.0625,30.875,29.625,26.0625,25.0,24.3125,24.375,24.875,25.5,27.0,27.75,24.0,3.75
49.43377470970154,24.4375,24.625,25.4375,27.5,28.125,30.9375,29.75,26.125,25.0625,24.3125,24.4375,24.9375,25.5625,27.125,27.8125,24.0,3.75
50.2483389377594,24.4375,24.625,25.4375,27.625,28.1875,31.0625,29.875,26.1875,25.0625,24.3125,24.4375,24.9375,25.625,27.1875,27.9375,24.0,3.8125
51.065404653549194,24.4375,24.625,25.5,27.6875,28.3125,31.25,29.9375,26.25,25.125,24.3125,24.4375,25.0,25.6875,27.25,28.0,24.0,3.875
51.88124370574951,24.4375,24.6875,25.5625,27.8125,28.4375,31.375,30.0625,26.3125,25.125,24.3125,24.4375,25.0,25.75,27.375,28.125,24.0,3.8125
52.70364427566528,24.4375,24.75,25.625,27.875,28.5625,31.4375,30.1875,26.375,25.1875,24.375,24.4375,25.0625,25.8125,27.4375,28.1875,23.9375,3.4375
53.513827085494995,24.5,24.75,25.6875,28.0,28.625,31.5625,30.25,26.4375,25.1875,24.375,24.5,25.125,25.875,27.5625,28.3125,24.0,3.125
54.33063578605652,24.5,24.75,25.75,28.0625,28.75,31.6875,30.375,26.5,25.25,24.375,24.5,25.125,25.9375,27.625,28.4375,24.0,2.875
55.14619326591492,24.5,24.8125,25.75,28.1875,28.8125,31.8125,30.5,26.5625,25.3125,24.375,24.5625,25.1875,26.0,27.75,28.5,24.0,2.6875
55.963069677352905,24.5,24.875,25.8125,28.25,28.9375,31.9375,30.5625,26.625,25.3125,24.4375,24.5625,25.1875,26.0625,27.8125,28.625,24.0,2.625
56.779226303100586,24.5625,24.875,25.875,28.375,29.0625,32.0625,30.6875,26.6875,25.375,24.4375,24.625,25.25,26.125,27.875,28.6875,24.0,2.8125
57.595524072647095,24.5625,24.9375,25.9375,28.4375,29.125,32.1875,30.8125,26.75,25.4375,24.4375,24.625,25.3125,26.125,28.0,28.8125,24.0,2.75
58.41125988960266,24.5625,24.9375,26.0,28.5,29.25,32.3125,30.875,26.8125,25.4375,24.5,24.625,25.3125,26.25,28.0625,28.875,24.0,2.9375
59.22788429260254,24.5625,25.0,26.0,28.625,29.3125,32.4375,31.0,26.875,25.5,24.5,24.6875,25.375,26.25,28.1875,28.9375,24.0,3.125
60.04372000694275,24.625,25.0,26.0625,28.75,29.4375,32.5,31.125,26.9375,25.5625,24.5,24.6875,25.375,26.375,28.25,29.0625,24.0,3.375
60.86043882369995,24.625,25.0625,26.125,28.8125,29.5625,32.625,31.25,27.0,25.5625,24.5,24.6875,25.4375,26.4375,28.3125,29.125,24.0,3.5625
61.69182896614075,24.6875,25.0625,26.1875,28.9375,29.625,32.75,31.3125,27.0625,25.625,24.5625,24.6875,25.5,26.5,28.4375,29.25,24.0,3.8125
62.508607387542725,24.6875,25.125,26.1875,29.0,29.75,32.8125,31.4375,27.125,25.625,24.5625,24.75,25.5,26.5625,28.5,29.3125,24.0,4.0
63.325172424316406,24.6875,25.1875,26.3125,29.125,29.8125,32.9375,31.5625,27.1875,25.6875,24.625,24.75,25.5625,26.625,28.625,29.4375,24.0,4.1875
64.14106750488281,24.6875,25.1875,26.375,29.1875,29.9375,33.0625,31.625,27.25,25.75,24.625,24.8125,25.625,26.6875,28.75,29.5,24.0,4.3125
64.95691561698914,24.75,25.25,26.4375,29.3125,30.0,33.1875,31.75,27.3125,25.75,24.625,24.8125,25.6875,26.75,28.8125,29.625,24.0,4.3125
65.77350115776062,24.75,25.3125,26.5,29.4375,30.125,33.25,31.8125,27.4375,25.8125,24.6875,24.875,25.6875,26.8125,28.875,29.6875,24.0,4.1875
66.58999752998352,24.75,25.3125,26.5,29.5,30.1875,33.375,31.9375,27.5,25.875,24.6875,24.9375,25.75,26.875,29.0,29.8125,24.0,4.125
67.4060971736908,24.8125,25.375,26.5625,29.5625,30.3125,33.5,32.0625,27.5625,25.875,24.6875,24.875,25.8125,26.9375,29.0625,29.875,24.0,4.125
68.22186517715454,24.8125,25.375,26.625,29.6875,30.375,33.625,32.125,27.625,26.0,24.75,24.9375,25.8125,27.0,29.125,29.9375,24.0,4.125
69.03825354576111,24.8125,25.375,26.6875,29.75,30.5,33.6875,32.25,27.6875,26.0,24.75,24.9375,25.875,27.0625,29.25,30.0625,24.0,4.1875
69.85437822341919,24.875,25.4375,26.75,29.875,30.625,33.8125,32.3125,27.75,26.0625,24.8125,25.0,25.9375,27.125,29.3125,30.125,24.0,4.25
70.67114043235779,24.875,25.5,26.8125,29.9375,30.6875,33.875,32.4375,27.8125,26.0625,24.8125,25.0,25.9375,27.1875,29.375,30.25,24.0,4.375
71.48874139785767,24.9375,25.5625,26.875,30.0,30.75,34.0,32.5,27.875,26.125,24.875,25.0625,26.0,27.25,29.5,30.3125,24.0,4.4375
72.3035991191864,24.9375,25.5625,26.9375,30.125,30.875,34.125,32.625,27.9375,26.1875,24.875,25.0625,26.0625,27.25,29.5625,30.375,24.0,4.5625
73.12018847465515,24.9375,25.625,27.0,30.1875,31.0,34.1875,32.6875,28.0,26.25,24.9375,25.125,26.125,27.3125,29.625,30.5,24.0,4.625
73.93371248245239,25.0,25.6875,27.0625,30.25,31.0625,34.25,32.8125,28.0625,26.3125,24.9375,25.1875,26.1875,27.4375,29.6875,30.5625,24.0625,4.6875
74.75405883789062,25.0,25.75,27.0625,30.375,31.1875,34.375,32.875,28.125,26.3125,24.9375,25.1875,26.1875,27.5,29.8125,30.625,24.0625,4.75
75.5685498714447,25.0625,25.75,27.125,30.4375,31.25,34.5,32.9375,28.1875,26.375,25.0,25.25,26.25,27.5,29.875,30.75,24.0625,4.9375
76.38576078414917,25.0625,25.8125,27.1875,30.5625,31.375,34.625,33.0625,28.25,26.4375,25.0,25.25,26.3125,27.625,30.0,30.8125,24.0625,5.0
77.20205307006836,25.0625,25.8125,27.25,30.625,31.4375,34.75,33.125,28.3125,26.4375,25.0625,25.25,26.3125,27.6875,30.0625,30.875,24.0625,5.0625
78.01817274093628,25.125,25.875,27.3125,30.75,31.5625,34.8125,33.25,28.375,26.5,25.0625,25.3125,26.4375,27.75,30.125,30.9375,24.0625,5.125
78.83341765403748,25.125,25.9375,27.375,30.8125,31.625,34.9375,33.3125,28.4375,26.5625,25.125,25.3125,26.4375,27.8125,30.1875,31.0625,24.0625,5.125
79.65076208114624,25.1875,25.9375,27.375,30.875,31.6875,35.0625,33.4375,28.5625,26.625,25.125,25.375,26.5,27.875,30.3125,31.125,24.0,5.125
80.4684989452362,25.1875,26.0625,27.4375,31.0,31.8125,35.125,33.5,28.5625,26.6875,25.1875,25.375,26.5625,27.9375,30.375,31.25,24.0,5.1875
81.28423953056335,25.25,26.0625,27.5625,31.0625,31.9375,35.25,33.625,28.625,26.75,25.1875,25.4375,26.625,28.0,30.4375,31.3125,24.0,5.1875
82.09995484352112,25.25,26.125,27.625,31.1875,32.0,35.3125,33.75,28.6875,26.8125,25.25,25.4375,26.6875,28.0625,30.5625,31.375,24.0,5.125
82.91563415527344,25.3125,26.125,27.6875,31.25,32.125,35.4375,33.8125,28.8125,26.8125,25.3125,25.5625,26.6875,28.125,30.625,31.5,24.0,5.125
83.73246097564697,25.3125,26.25,27.6875,31.3125,32.1875,35.5,33.875,28.875,26.875,25.3125,25.5625,26.75,28.1875,30.75,31.5625,24.0,5.125
84.54829049110413,25.3125,26.25,27.8125,31.4375,32.25,35.625,33.9375,28.9375,26.9375,25.375,25.5625,26.8125,28.25,30.8125,31.6875,24.0,5.125
85.36510920524597,25.375,26.3125,27.875,31.5,32.375,35.75,34.0625,29.0,27.0,25.375,25.625,26.875,28.3125,30.875,31.75,24.0,5.0625
86.18263292312622,25.4375,26.3125,27.9375,31.5625,32.4375,35.8125,34.125,29.0625,27.0625,25.4375,25.625,26.9375,28.375,30.9375,31.8125,24.0,5.0625
86.99749636650085,25.4375,26.375,27.9375,31.6875,32.5625,35.9375,34.25,29.125,27.125,25.4375,25.6875,26.9375,28.4375,31.0625,31.9375,24.0,5.0
87.81325578689575,25.4375,26.4375,28.0625,31.75,32.625,36.0,34.3125,29.1875,27.125,25.5,25.6875,27.0,28.5625,31.125,32.0,24.0,4.875
88.63010334968567,25.4375,26.4375,28.0625,31.8125,32.6875,36.125,34.4375,29.25,27.1875,25.5,25.75,27.0625,28.625,31.25,32.0625,24.0,4.875
89.44646835327148,25.5,26.5,28.125,31.9375,32.8125,36.1875,34.5,29.3125,27.25,25.5625,25.8125,27.125,28.6875,31.375,32.1875,24.0,4.8125
90.27822089195251,25.5625,26.5625,28.1875,32.0,32.875,36.3125,34.625,29.375,27.25,25.5625,25.875,27.1875,28.75,31.4375,32.25,24.0,4.8125
91.09389853477478,25.5625,26.625,28.25,32.125,33.0,36.375,34.75,29.4375,27.3125,25.625,25.875,27.25,28.8125,31.5,32.375,24.0,4.8125
91.91060209274292,25.625,26.625,28.3125,32.1875,33.0625,36.5,34.8125,29.5,27.375,25.625,25.875,27.3125,28.875,31.625,32.4375,24.0,4.8125
92.72643494606018,25.625,26.6875,28.375,32.3125,33.1875,36.5625,34.9375,29.5625,27.4375,25.6875,26.0,27.3125,28.9375,31.6875,32.5,24.0,4.8125
93.54320192337036,25.625,26.75,28.4375,32.3125,33.25,36.6875,35.0,29.625,27.5,25.6875,25.9375,27.375,29.0,31.8125,32.625,24.0,4.875
94.35902070999146,25.6875,26.8125,28.5,32.4375,33.375,36.75,35.0625,29.6875,27.5625,25.75,26.0625,27.4375,29.125,31.875,32.6875,24.0,4.875
95.1755940914154,25.6875,26.8125,28.5625,32.5625,33.4375,36.875,35.1875,29.75,27.625,25.8125,26.0625,27.5,29.125,31.9375,32.75,24.0,4.9375
95.99338269233704,25.75,26.875,28.625,32.625,33.5625,36.9375,35.25,29.8125,27.625,25.875,26.0625,27.5625,29.25,32.0625,32.875,24.0,5.0
96.80803108215332,25.75,26.9375,28.6875,32.6875,33.625,37.0625,35.3125,29.875,27.6875,25.875,26.1875,27.625,29.3125,32.125,32.9375,23.9375,5.0625
97.6247010231018,25.8125,27.0,28.6875,32.75,33.75,37.125,35.4375,29.9375,27.8125,25.9375,26.1875,27.625,29.375,32.1875,33.0625,24.0,5.0625
98.4404525756836,25.875,27.0625,28.8125,32.875,33.8125,37.25,35.5,30.0,27.8125,25.9375,26.25,27.75,29.4375,32.3125,33.125,24.0,5.125
99.2566192150116,25.875,27.125,28.875,32.9375,33.875,37.3125,35.5625,30.0625,27.875,26.0,26.25,27.8125,29.5,32.375,33.1875,23.9375,5.1875
100.07353925704956,25.9375,27.125,28.9375,33.0,34.0,37.4375,35.625,30.1875,27.9375,26.0625,26.25,27.875,29.5625,32.5,33.25,24.0,5.25
100.88937497138977,25.9375,27.1875,29.0,33.125,34.0625,37.5,35.75,30.25,28.0,26.0625,26.375,27.9375,29.6875,32.5625,33.375,23.9375,5.25
101.70596742630005,26.0,27.25,29.0,33.1875,34.1875,37.625,35.8125,30.3125,28.0625,26.125,26.375,27.9375,29.75,32.625,33.4375,24.0,5.3125
102.52179908752441,26.0625,27.3125,29.0625,33.25,34.25,37.6875,35.875,30.375,28.125,26.1875,26.4375,28.0625,29.8125,32.75,33.5,24.0,5.375
103.33848881721497,26.0625,27.3125,29.125,33.3125,34.375,37.8125,36.0,30.4375,28.1875,26.25,26.5,28.0625,29.875,32.8125,33.625,24.0,5.375
104.15407609939575,26.125,27.375,29.1875,33.4375,34.375,37.875,36.0625,30.5,28.1875,26.25,26.5,28.125,29.9375,32.9375,33.6875,24.0,5.4375
104.97072243690491,26.1875,27.4375,29.25,33.5,34.5,38.0,36.1875,30.5625,28.25,26.3125,26.625,28.1875,30.0,33.0,33.75,23.9375,5.5
105.78832292556763,26.1875,27.5,29.3125,33.5625,34.625,38.0625,36.25,30.625,28.3125,26.3125,26.625,28.25,30.0625,33.0625,33.875,23.9375,5.5625
106.60286951065063,26.25,27.5625,29.3125,33.625,34.6875,38.125,36.375,30.6875,28.375,26.375,26.625,28.3125,30.125,33.125,33.9375,24.0,5.625
107.4197633266449,26.25,27.5625,29.4375,33.75,34.75,38.25,36.4375,30.75,28.4375,26.375,26.6875,28.375,30.1875,33.1875,34.0,23.9375,5.6875
108.23685073852539,26.3125,27.625,29.5,33.8125,34.875,38.375,36.5,30.8125,28.4375,26.4375,26.75,28.4375,30.25,33.25,34.0625,23.9375,5.6875
109.05306267738342,26.3125,27.6875,29.5625,33.875,34.9375,38.4375,36.5625,30.875,28.5625,26.5,26.8125,28.5,30.3125,33.3125,34.1875,23.9375,5.75
109.86925053596497,26.375,27.75,29.625,33.9375,35.0,38.5,36.625,30.9375,28.625,26.5,26.875,28.5,30.375,33.375,34.25,23.9375,5.8125
110.68579363822937,26.375,27.8125,29.625,34.0,35.0625,38.625,36.75,31.0,28.6875,26.5625,26.875,28.5625,30.5,33.4375,34.3125,23.9375,5.875
111.50164270401001,26.4375,27.8125,29.75,34.125,35.1875,38.6875,36.8125,31.0625,28.6875,26.625,26.9375,28.625,30.5,33.5625,34.375,23.9375,5.9375
112.31938648223877,26.4375,27.875,29.75,34.1875,35.25,38.75,36.875,31.1875,28.8125,26.6875,26.9375,28.6875,30.5625,33.625,34.4375,23.9375,5.9375
113.13401508331299,26.5,27.9375,29.875,34.25,35.3125,38.8125,37.0,31.1875,28.8125,26.6875,27.0,28.75,30.625,33.6875,34.5625,23.9375,6.0
113.95060348510742,26.5625,28.0,29.875,34.3125,35.375,38.9375,37.0625,31.25,28.875,26.75,27.0625,28.8125,30.75,33.8125,34.625,23.9375,6.0625
114.76732921600342,26.5625,28.0,29.9375,34.375,35.4375,39.0,37.125,31.375,28.9375,26.75,27.125,28.875,30.8125,33.875,34.6875,23.9375,6.125
115.58281707763672,26.625,28.125,30.0,34.4375,35.5625,39.125,37.25,31.4375,29.0,26.8125,27.1875,28.9375,30.875,33.9375,34.75,23.9375,6.1875
116.39947819709778,26.6875,28.125,30.0625,34.5625,35.625,39.1875,37.3125,31.5,29.0625,26.875,27.1875,29.0,30.9375,34.0,34.875,23.9375,6.25
117.21556091308594,26.75,28.1875,30.125,34.625,35.6875,39.25,37.375,31.5625,29.125,26.9375,27.25,29.0,31.0,34.125,34.9375,23.9375,6.4375
118.03218841552734,26.75,28.25,30.1875,34.6875,35.8125,39.3125,37.4375,31.625,29.1875,27.0,27.3125,29.125,31.0625,34.25,35.0,23.9375,6.5625
118.8478467464447,26.8125,28.3125,30.25,34.75,35.8125,39.375,37.5625,31.625,29.25,27.0,27.375,29.1875,31.125,34.3125,35.125,23.9375,6.6875
119.66460180282593,26.8125,28.3125,30.25,34.8125,35.9375,39.5,37.625,31.6875,29.25,27.0625,27.375,29.1875,31.1875,34.375,35.1875,23.9375,6.6875
120.48220562934875,26.875,28.375,30.375,34.875,36.0,39.5625,37.6875,31.75,29.375,27.125,27.4375,29.3125,31.25,34.4375,35.25,23.9375,6.6875
121.31238126754761,26.875,28.5,30.4375,35.0,36.0625,39.6875,37.75,31.8125,29.375,27.125,27.5,29.3125,31.3125,34.5625,35.3125,23.9375,6.6875
122.1292712688446,26.9375,28.5,30.4375,35.0625,36.125,39.75,37.875,31.875,29.4375,27.1875,27.5,29.375,31.375,34.625,35.375,23.9375,6.75
122.94481015205383,27.0,28.5625,30.5,35.125,36.25,39.8125,37.9375,31.9375,29.5,27.25,27.5625,29.4375,31.4375,34.6875,35.4375,23.9375,6.8125
123.7614517211914,27.0,28.625,30.5625,35.1875,36.3125,39.9375,38.0,32.0,29.5625,27.3125,27.625,29.5,31.5,34.75,35.5,23.9375,6.8125
124.57755017280579,27.0625,28.6875,30.625,35.3125,36.4375,40.0,38.0625,32.0625,29.6875,27.3125,27.6875,29.5625,31.5625,34.875,35.5625,23.9375,6.875
125.39418435096741,27.125,28.75,30.6875,35.375,36.5,40.0625,38.125,32.125,29.6875,27.375,27.75,29.625,31.625,34.9375,35.625,23.875,6.875
126.21167397499084,27.1875,28.8125,30.8125,35.4375,36.5625,40.1875,38.25,32.25,29.75,27.4375,27.8125,29.6875,31.6875,34.9375,35.75,23.9375,6.9375
127.02760648727417,27.1875,28.8125,30.875,35.5,36.625,40.25,38.3125,32.3125,29.8125,27.4375,27.8125,29.8125,31.8125,35.0625,35.8125,23.875,6.9375
127.84246039390564,27.25,28.9375,30.875,35.625,36.6875,40.3125,38.375,32.375,29.875,27.5,27.875,29.875,31.875,35.125,35.8125,23.875,7.0
128.6590609550476,27.3125,28.9375,30.9375,35.6875,36.8125,40.4375,38.4375,32.4375,29.9375,27.5625,27.9375,29.875,31.9375,35.1875,35.9375,23.875,7.0625
129.47578287124634,27.3125,29.0,31.0625,35.75,36.875,40.5,38.5,32.5,30.0,27.625,28.0,29.9375,32.0,35.3125,36.0,23.875,7.125
130.2914743423462,27.375,29.0625,31.125,35.875,36.9375,40.5625,38.625,32.5625,30.0625,27.625,28.0625,30.0,32.0,35.375,36.0625,23.875,7.1875
131.10011410713196,27.4375,29.125,31.1875,35.875,37.0,40.6875,38.625,32.625,30.125,27.6875,28.0625,30.0625,32.0625,35.4375,36.125,23.875,7.1875
131.91829919815063,27.4375,29.1875,31.1875,35.9375,37.125,40.75,38.6875,32.6875,30.1875,27.75,28.125,30.0625,32.125,35.5,36.25,23.875,7.25
132.7364308834076,27.5,29.25,31.3125,36.0,37.1875,40.8125,38.75,32.75,30.25,27.8125,28.1875,30.1875,32.1875,35.5625,36.25,23.875,7.3125
133.55471563339233,27.5625,29.3125,31.3125,36.0625,37.25,40.875,38.875,32.8125,30.3125,27.8125,28.25,30.1875,32.25,35.625,36.375,23.875,7.375
134.37936210632324,27.5625,29.375,31.375,36.125,37.3125,40.9375,38.9375,32.875,30.375,27.875,28.25,30.25,32.3125,35.6875,36.375,23.875,7.4375
135.1820740699768,27.625,29.4375,31.4375,36.1875,37.4375,41.0,39.0,32.9375,30.4375,27.9375,28.3125,30.3125,32.375,35.75,36.5,23.875,7.5
136.00036454200745,27.6875,29.5,31.5625,36.3125,37.5,41.0625,39.0625,33.0,30.5,28.0,28.375,30.375,32.5,35.8125,36.5625,23.875,7.5625
